Image_ID,Clock_Cycle,Neuron_ID
0,35128,75
0,35156,82
0,35176,87
0,35188,90
0,35212,96
0,35220,98
0,35260,108
0,35276,112
0,35292,116
0,35296,117
0,35300,118
0,35316,122
0,35332,126
0,35336,127
0,35340,128
0,35344,129
0,35380,138
0,35388,140
0,35392,141
0,35408,145
0,35412,146
0,35416,147
0,35448,5
0,35520,23
0,35528,25
0,35548,30
0,35564,34
0,35604,44
0,35624,49
0,35628,50
0,35636,52
0,35644,54
0,35648,55
0,35652,56
0,35656,57
0,35676,62
0,35700,68
0,35724,74
0,35752,81
0,35772,86
0,35784,89
0,35792,91
0,35796,92
0,35800,93
0,35804,94
0,35808,95
0,35824,99
0,35836,102
0,35844,104
0,35852,106
0,35864,109
0,35868,110
0,35884,114
0,35948,130
0,35996,142
0,36000,143
0,36020,148
0,36028,0
0,36036,2
0,36044,4
0,36052,6
0,36056,7
0,36060,8
0,36076,12
0,36084,14
0,36104,19
0,36108,20
0,36112,21
0,36144,29
0,36152,31
0,36156,32
0,36176,37
0,36240,53
0,36268,60
0,36272,61
0,36296,67
0,36320,73
0,36416,97
0,36428,100
0,36432,101
0,36440,103
0,36448,105
0,36456,107
0,36480,113
0,36520,123
0,36524,124
0,36556,132
0,36568,135
0,36572,136
0,36584,139
0,36604,144
0,36648,5
0,36664,9
0,36672,11
0,36724,24
0,36728,25
0,36732,26
0,36740,28
0,36748,30
0,36760,33
0,36768,35
0,36772,36
0,36780,38
0,36784,39
0,36788,40
0,36796,42
0,36800,43
0,36812,46
0,36828,50
0,36864,59
0,36876,62
0,36880,63
0,36884,64
0,36888,65
0,36904,69
0,36940,78
0,36948,80
0,36960,83
0,36968,85
0,36972,86
0,36988,90
0,37012,96
0,37020,98
0,37024,99
0,37060,108
0,37072,111
0,37076,112
0,37084,114
0,37088,115
0,37096,117
0,37100,118
0,37104,119
0,37108,120
0,37128,125
0,37148,130
0,37164,134
0,37176,137
0,37196,142
0,37224,149
0,37268,10
0,37280,13
0,37288,15
0,37292,16
0,37296,17
0,37300,18
0,37316,22
0,37320,23
0,37336,27
0,37392,41
0,37416,47
0,37420,48
0,37432,51
0,37492,66
0,37508,70
0,37512,71
0,37516,72
0,37528,75
0,37532,76
0,37536,77
0,37544,79
0,37564,84
0,37576,87
0,37580,88
0,37592,91
0,37596,92
0,37600,93
0,37604,94
0,37608,95
0,37636,102
0,37644,104
0,37652,106
0,37664,109
0,37668,110
0,37692,116
0,37712,121
0,37752,131
0,37760,133
0,37780,138
0,37788,140
0,37792,141
0,37808,145
0,37812,146
0,37816,147
0,37832,1
0,37840,3
0,37848,5
0,37904,19
0,37928,25
0,37948,30
0,37964,34
